,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
75,s76,Movie,You vs. Wild: Out Cold,Ben Simms,"bear grylls, jason derek prempeh",Unknown,2021-09-14,2021.0,TV-G,106 min,Children & Family Movies,"After a plane crash leaves Bear with amnesia, he must make choices to save the missing pilot and survive in this high-stakes interactive adventure."
76,s77,TV Show,Yowamushi Pedal,Unknown,"daiki yamashita, kohsuke toriumi, jun fukushima, hiroki yasumoto, showtaro morikubo, kentaro ito, daisuke kishio, yoshitsugu matsuoka, junichi suwabe, ayaka suwa, megumi han, tomoaki maeno, tsubasa yonaga, tetsuya kakihara, satoshi hino, hiroyuki yoshino, atsushi abe, koji yusa, kouki miyata, hiro shimono, wataru hatano, yuichi nakamura, kenji nojima, mamoru miyano, daisuke ono, yuma uchida, jun fukuyama",Japan,2021-09-14,2013.0,TV-14,1 Season,"Anime Series, International TV Shows","A timid, anime-loving teen gets drawn into a school cycling club, where his new friends help him face tough challenges to develop his racing talent."
77,s78,Movie,Little Singham - Black Shadow,Prakash Satam,"sumriddhi shukla, jigna bharadwaj, sonal kaushal, neshma chemburkar, ganesh divekar, annamaya verma, anamay verma, manoj pandey",Unknown,2021-09-11,2021.0,TV-Y7,48 min,"Children & Family Movies, Comedies",Kid cop Little Singham loses all his superpowers while trying to stop the demon Kaal’s new evil plans! Can his inner strength help him defeat the enemy?
78,s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,"vijay sethupathi, parthiban, raashi khanna",Unknown,2021-09-11,2020.0,TV-14,145 min,"Comedies, Dramas, International Movies",A budding politician has devious plans to rise in the ranks — until an unexpected new presence begins to interfere with his every crooked move.
79,s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,"vijay sethupathi, parthiban, raashi khanna",Unknown,2021-09-11,2021.0,TV-14,145 min,"Comedies, Dramas, International Movies",A budding politician has devious plans to rise in the ranks — until an unexpected new presence begins to interfere with his every crooked move.
80,s81,Movie,Firedrake the Silver Dragon,Tomer Eshed,"thomas brodie-sangster, felicity jones, freddie highmore, patrick stewart, meera syal, sanjeev bhaskar, nonso anozie",Unknown,2021-09-10,2021.0,TV-Y7,93 min,Children & Family Movies,"When his home is threatened by humans, a young dragon summons the courage to seek a mythical paradise where dragons can live in peace and fly free."
81,s82,Movie,Kate,Cedric Nicolas-Troyan,"mary elizabeth winstead, jun kunimura, woody harrelson, tadanobu asano, miyavi, michiel huisman, miku martineau",United States,2021-09-10,2021.0,R,106 min,Action & Adventure,"Slipped a fatal poison on her final job, a ruthless assassin working in Tokyo has less than 24 hours to find out who ordered the hit and exact revenge."
82,s83,TV Show,Lucifer,Unknown,"tom ellis, lauren german, kevin alejandro, d.b. woodside, lesley-ann brandt, scarlett estevez, rachael harris, aimee garcia, tricia helfer, tom welling, jeremiah w. birkett, pej vahdat, michael gladis",United States,2021-09-10,2021.0,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas","Bored with being the Lord of Hell, the devil relocates to Los Angeles, where he opens a nightclub and forms a connection with a homicide detective."
83,s84,TV Show,Metal Shop Masters,Unknown,jo koy,Unknown,2021-09-10,2021.0,TV-MA,1 Season,Reality TV,"On this competition show, a group of metal artists torch, cut and weld epic, badass creations from hardened steel. Only one will win a $50,000 prize."
84,s85,Movie,Omo Ghetto: the Saga,"JJC Skillz, Funke Akindele","funke akindele, ayo makun, chioma chukwuka akpotha, yemi eberechi alade, blossom chukwujekwu, deyemi okanlawon, alexx ekubo, zubby michael, tina mba, femi jacobs",Nigeria,2021-09-10,2020.0,TV-MA,147 min,"Action & Adventure, Comedies, Dramas","Twins are reunited as a good-hearted female gangster and her uptight rich sister take on family, crime, cops and all of the trouble that follows them."
85,s86,TV Show,Pokémon Master Journeys: The Series,Unknown,"ikue otani, sarah natochenny, zeno robinson, cherami leigh, james carter cathcart, michele knotz, rodger parsons, ray chase, casey mongillo, tara sands",Unknown,2021-09-10,2021.0,TV-Y7,1 Season,"Anime Series, Kids' TV","As Ash battles his way through the World Coronation Series, Goh continues his quest to catch every Pokémon. Together, they're on a journey to adventure!"
86,s87,Movie,Prey,Thomas Sieben,"david kross, hanno koffler, maria ehrich, robert finster, yung ngo, klaus steinbacher, livia matthes, nellie thalbach",Unknown,2021-09-10,2021.0,TV-MA,87 min,"International Movies, Thrillers",A hiking trip into the wild turns into a desperate bid for survival for five friends on the run from a mysterious shooter.
87,s88,TV Show,Titipo Titipo,Unknown,"jeon hae-ri, kim eun-ah, hong bum-ki, nam do-hyeong, um sang-hyun",Unknown,2021-09-10,2019.0,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows",Titipo the train is out to prove that he's got what it takes to help the folks of Train Village ride the rails safely and reliably.
88,s89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,"malcolm x, muhammad ali",Unknown,2021-09-09,2021.0,PG-13,96 min,"Documentaries, Sports Movies","From a chance meeting to a tragic fallout, Malcolm X and Muhammad Ali's extraordinary bond cracks under the weight of distrust and shifting ideals."
89,s90,TV Show,Mighty Raju,Unknown,"julie tejwani, sabina malik, jigna bhardwaj, rupa bhimani, lalit agarwal, rajesh shukla, rajesh kava",Unknown,2021-09-09,2017.0,TV-Y7,4 Seasons,Kids' TV,"Born with superhuman abilities, young Raju wants to use his powers to make the world a better place — but that will mean facing plenty of challenges!"
90,s91,Movie,Paradise Hills,Alice Waddington,"emma roberts, danielle macdonald, awkwafina, eiza gonzález, milla jovovich, jeremy irvine, arnaud valois, daniel horvath","Spain, United States",2021-09-09,2019.0,TV-MA,95 min,"Sci-Fi & Fantasy, Thrillers","Uma wakes up in a lush tropical facility designed to turn willful girls into perfect ladies. That’s bad enough, but its real purpose is even worse."
91,s92,Movie,The Women and the Murderer,"Mona Achache, Patricia Tourancheau",unknown,France,2021-09-09,2021.0,TV-14,92 min,"Documentaries, International Movies",This documentary traces the capture of serial killer Guy Georges through the tireless work of two women: a police chief and a victim's mother.
92,s93,TV Show,Into the Night,Unknown,"pauline etienne, laurent capelluto, stefano cassetti, mehmet kurtuluş, babetida sadjo, jan bijvoet, ksawery szlenkier, vincent londez, regina bikkinina, alba gaïa kraghede bellugi, nabil mallat",Belgium,2021-09-08,2021.0,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",Passengers and crew aboard a hijacked overnight flight scramble to outrace the sun as a mysterious cosmic event wreaks havoc on the world below.
93,s94,Movie,JJ+E,Alexis Almström,"elsa öhrn, mustapha aarab, jonay pineda skallak, magnus krepper, loreen, albin grenholm, simon mezher, elsa bergström terent, josef kadim, yohannes frezgi",Unknown,2021-09-08,2021.0,TV-MA,91 min,"Dramas, International Movies, Romantic Movies","Elisabeth and John-John live in the same city, but they inhabit different worlds. Can a passionate first love break through class and cultural barriers?"
94,s95,Movie,Show Dogs,Raja Gosnell,"will arnett, ludacris, natasha lyonne, stanley tucci, jordin sparks, gabriel iglesias, shaquille o'neal, omar chaparro, alan cumming, andy beckwith, delia sheppard, kerry shale","United Kingdom, United States",2021-09-08,2018.0,PG,90 min,"Children & Family Movies, Comedies",A rough and tough police dog must go undercover with an FBI agent as a prim and proper pet at a dog show to save a baby panda from an illegal sale.
95,s96,TV Show,The Circle,Unknown,michelle buteau,"United States, United Kingdom",2021-09-08,2021.0,TV-MA,3 Seasons,Reality TV,"Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000."
96,s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,"ronnie van zandt, gary rossington, allen collins, leon wilkeson, bob burns, billy powell, ed king, artimus pyle, steve gaines, johnny van zant",United States,2021-09-07,2018.0,TV-MA,97 min,"Documentaries, Music & Musicals","Using interviews and archival footage, this documentary charts the story of the legendary Southern rockers with a focus on front man Ronnie Van Zant."
97,s98,TV Show,Kid Cosmic,Unknown,"jack fisher, tom kenny, amanda c. miller, kim yarbrough, keith ferguson, grey griffin, lily rose silver",United States,2021-09-07,2021.0,TV-Y7,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",A boy's superhero dreams come true when he finds five powerful cosmic stones. But saving the day is harder than he imagined — and he can't do it alone.
98,s99,TV Show,Octonauts: Above & Beyond,Unknown,"antonio aakeel, chipo chung, simon foster, teresa gallagher, simon greenall, kate harbour, paul panting, rob rackstraw, william vanderpuye, helen walsh, keith wickham, andres williams, jo wyatt",United Kingdom,2021-09-07,2021.0,TV-Y,1 Season,"British TV Shows, Kids' TV","The Octonauts expand their exploration beyond the sea — and onto land! With new rides and new friends, they'll protect any habitats and animals at risk."
99,s100,TV Show,On the Verge,Unknown,"julie delpy, elisabeth shue, sarah jones, alexia landeau, mathieu demy, troy garity, timm sharp, giovanni ribisi","France, United States",2021-09-07,2021.0,TV-MA,1 Season,"TV Comedies, TV Dramas","Four women — a chef, a single mom, an heiress and a job seeker — dig into love and work, with a generous side of midlife crises, in pre-pandemic LA."
100,s101,TV Show,Tobot Galaxy Detectives,Unknown,"austin abell, travis turner, cole howard, anna cummer, jesse inocalla, brian dobson, michael adamthwaite, joseph girgis, caitlyn bairstow",Unknown,2021-09-07,2019.0,TV-Y7,2 Seasons,Kids' TV,"An intergalactic device transforms toy cars into robots: the Tobots! Working with friends to solve mysteries, they protect the world from evil."
101,s102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",unknown,United States,2021-09-07,2021.0,TV-MA,80 min,"Documentaries, Sports Movies","Under pressure to continue a winning tradition in American tennis, Mardy Fish faced mental health challenges that changed his life on and off the court."
102,s103,TV Show,Countdown: Inspiration4 Mission to Space,Jason Hehir,unknown,Unknown,2021-09-06,2021.0,TV-14,1 Season,"Docuseries, Science & Nature TV","From training to launch to landing, this all-access docuseries rides along with the Inspiration4 crew on the first all-civilian orbital space mission."
103,s104,Movie,Shadow Parties,Yemi Amodu,"jide kosoko, omotola jalade-ekeinde, yemi blaq, sola sobowale, ken erics, toyin aimakhu, segun arinze, jibola dabo, rotimi salami, pa jimi solanke, rachael okonkwo, bassey okon, lucien morgan, magdalena korpas",Unknown,2021-09-06,2020.0,TV-MA,117 min,"Dramas, International Movies, Thrillers",A family faces destruction in a long-running conflict between communities that pits relatives against each other amid attacks and reprisals.
104,s105,TV Show,Tayo the Little Bus,Unknown,"robyn slade, kami desilets",South Korea,2021-09-06,2016.0,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows","As they learn their routes around the busy city, Tayo and his little bus friends discover new sights and go on exciting adventures every day."
105,s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,"antony varghese, reshma rajan, binny rinky benjamin, vineeth vishwam, kichu tellus, sreekanth dasan, sarath kumar, tito wilson, anandhu, bitto davis, sinoj varghese",India,2021-09-05,2017.0,TV-14,128 min,"Action & Adventure, Comedies, Dramas","After growing up amidst the gang wars of his hometown, Vincent forms an entrepreneurial squad of his own and ends up on the wrong side of the law."
106,s107,TV Show,Bunk'd,Unknown,"peyton list, karan brar, skai jackson, miranda may, kevin g. quinn, nathan arenas, nina lu",United States,2021-09-05,2021.0,TV-G,5 Seasons,"Kids' TV, TV Comedies","The Ross siblings of Disney's hit series ""Jessie"" spend a summer full of fun and adventure at Maine's Camp Kikiwaka, where their parents first met."
107,s108,Movie,A Champion Heart,David de Vos,"mandy grace, david de vos, donna rusch, devan key, isabella mancuso, ariana guido",United States,2021-09-04,2018.0,G,90 min,"Children & Family Movies, Dramas","When a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected."
108,s109,TV Show,Dive Club,Unknown,"aubri ibrag, sana'a shaik, miah madden, mercy cornwall, georgia-may davis, ryan harrison, josh heuston, alexander grant",Australia,2021-09-03,2021.0,TV-G,1 Season,"Kids' TV, TV Dramas, Teen TV Shows","On the shores of Cape Mercy, a skillful group of teen divers investigate a series of secrets and signs after one of their own mysteriously goes missing."
109,s110,TV Show,La casa de papel,Unknown,"úrsula corberó, itziar ituño, álvaro morte, paco tous, enrique arce, pedro alonso, maría pedraza, alba flores, miguel herrán, jaime lorente, esther acebo, darko peric, kiti mánver",Spain,2021-09-03,2021.0,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.
110,s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier Gómez Santander",unknown,Unknown,2021-09-03,2021.0,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","The filmmakers and actors behind ""Money Heist"" characters like Tokyo and the Professor talk about the emotional artistic process of filming the series."
111,s112,TV Show,Sharkdog,Unknown,"liam mitchell, dee bradley baker, grey griffin, josh mcdermitt, kari wahlgren, judy alice lee, ali mawji","United States, Singapore",2021-09-03,2021.0,TV-Y,1 Season,Kids' TV,"Half shark, half dog with a big heart and a belly full of fish sticks! Together, Sharkdog and his human pal Max can take on any silly or messy adventure."
